ann_id,image_id,category_id,x1,y1,w,h,file_name,height,width
8096,3702,5,374,23,3.799,6.856,IMG_4852_JPG.rf.e4ea88e1fdbd9cd9b3318a0554ec8d15.jpg,416,416
8097,3703,4,55,113,128.375,69.13,PET1-198_jpg.rf.e52aab2399e28850793b9915346e042c.jpg,416,416
8098,3704,4,230,219,26.476,24.098,000064_JPG.rf.e53e36a3d02e8ebe3dc54e0e6aa6dd1b.jpg,416,416
8099,3704,5,186,272,4.122,4.228,000064_JPG.rf.e53e36a3d02e8ebe3dc54e0e6aa6dd1b.jpg,416,416
8100,3704,5,205,264,11.098,9.301,000064_JPG.rf.e53e36a3d02e8ebe3dc54e0e6aa6dd1b.jpg,416,416
8101,3704,5,141,173,6.659,8.455,000064_JPG.rf.e53e36a3d02e8ebe3dc54e0e6aa6dd1b.jpg,416,416
8102,3704,5,134,139,8.085,2.748,000064_JPG.rf.e53e36a3d02e8ebe3dc54e0e6aa6dd1b.jpg,416,416
8103,3705,4,58,112,310.526,136.424,PET1-780_jpg.rf.e52a3f59779ce1ef19574cd086053030.jpg,416,416
8104,3706,3,93,95,208.841,71.355,IMG_5052_JPG.rf.e505314096a8da8a4b4171b633321557.jpg,416,416
8105,3707,1,147,127,197.72,129.213,000016_jpg.rf.e512353f994ea7b86a266fd0d22bb5fc.jpg,416,416
8106,3707,1,302,223,27.542,15.058,000016_jpg.rf.e512353f994ea7b86a266fd0d22bb5fc.jpg,416,416
8107,3707,1,315,109,19.445,51.667,000016_jpg.rf.e512353f994ea7b86a266fd0d22bb5fc.jpg,416,416
8108,3707,5,181,394,15.675,8.498,000016_jpg.rf.e512353f994ea7b86a266fd0d22bb5fc.jpg,416,416
8109,3708,4,213,201,19.229,25.973,000072_jpg.rf.e4c8bcb043c7558057e29e1537878109.jpg,416,416
8110,3708,5,145,114,40.153,17.479,000072_jpg.rf.e4c8bcb043c7558057e29e1537878109.jpg,416,416
8111,3709,4,221,117,34.667,73.284,000085_JPG.rf.e4af8d174265f150c1fd4f93bdad42eb.jpg,416,416
8112,3710,4,174,215,155.088,49.816,000067_jpg.rf.e54d5af11c11cc236e6f735e37934742.jpg,416,416
8113,3710,5,308,253,21.439,11.544,000067_jpg.rf.e54d5af11c11cc236e6f735e37934742.jpg,416,416
8114,3710,3,1,345,35.579,17.576,000067_jpg.rf.e54d5af11c11cc236e6f735e37934742.jpg,416,416
8115,3710,4,43,354,46.07,22.984,000067_jpg.rf.e54d5af11c11cc236e6f735e37934742.jpg,416,416
8116,3711,5,63,186,34.78,29.248,000085_JPG.rf.e5380af4d30743686cb7b541e90e8c19.jpg,416,416
8117,3711,4,167,121,57.46,113.44,000085_JPG.rf.e5380af4d30743686cb7b541e90e8c19.jpg,416,416
8118,3711,2,129,294,62.042,63.935,000085_JPG.rf.e5380af4d30743686cb7b541e90e8c19.jpg,416,416
8119,3711,2,154,302,47.864,64.868,000085_JPG.rf.e5380af4d30743686cb7b541e90e8c19.jpg,416,416
8120,3712,3,25,1,383.988,415.243,paper149_jpg.rf.e542130b018a4e24b9d50ada6029cad3.jpg,416,416
8121,3713,4,164,189,52.904,31.954,000097_JPG.rf.e4d9a6bb02148d19181d7a6fa573c968.jpg,416,416
8122,3713,4,177,219,57.878,34.214,000097_JPG.rf.e4d9a6bb02148d19181d7a6fa573c968.jpg,416,416
8123,3713,5,164,193,4.635,13.113,000097_JPG.rf.e4d9a6bb02148d19181d7a6fa573c968.jpg,416,416
8124,3713,5,177,219,4.409,9.496,000097_JPG.rf.e4d9a6bb02148d19181d7a6fa573c968.jpg,416,416
8125,3713,4,217,171,22.722,36.928,000097_JPG.rf.e4d9a6bb02148d19181d7a6fa573c968.jpg,416,416
8126,3713,4,234,228,10.061,18.238,000097_JPG.rf.e4d9a6bb02148d19181d7a6fa573c968.jpg,416,416
8127,3713,5,148,179,8.93,15.977,000097_JPG.rf.e4d9a6bb02148d19181d7a6fa573c968.jpg,416,416
8128,3714,4,21,160,279.187,97.291,000057_jpg.rf.e3b152256b33402bf361d0846dd3ac94.jpg,416,416
8129,3715,4,210,117,25.618,26.51,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8130,3715,4,253,172,28.676,48.431,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8131,3715,1,216,174,5.353,6.118,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8132,3715,1,221,187,7.265,11.725,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8133,3715,1,305,190,17.461,23.961,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8134,3715,1,362,227,14.275,12.575,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8135,3715,1,304,155,4.843,5.268,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8136,3715,1,263,154,3.441,4.588,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8137,3715,1,248,107,6.373,17.673,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8138,3715,1,235,156,6.5,4.758,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8139,3715,1,241,185,7.902,5.778,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8140,3715,1,276,188,7.265,8.157,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8141,3715,1,226,215,5.735,10.876,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8142,3715,1,193,258,21.539,9.516,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8143,3715,1,146,262,6.245,7.817,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8144,3715,1,258,240,8.157,26.0,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8145,3715,1,270,222,21.667,21.072,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8146,3715,1,250,281,8.412,7.307,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8147,3715,1,242,213,17.461,10.366,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8148,3715,1,276,246,3.951,8.837,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8149,3715,1,291,224,9.049,18.353,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8150,3715,1,296,258,6.755,4.418,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8151,3715,1,285,257,6.245,7.817,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8152,3715,1,285,261,3.059,11.386,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8153,3715,1,293,269,4.461,5.948,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8154,3715,1,216,242,4.843,5.098,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8155,3715,1,266,253,5.99,9.176,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8156,3715,1,205,341,7.01,6.118,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8157,3715,1,276,258,4.843,4.588,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8158,3715,1,283,258,1.784,5.778,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8159,3715,1,256,301,7.265,4.248,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8160,3715,1,275,265,4.588,5.438,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8161,3715,1,253,225,3.186,2.889,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8162,3715,1,244,254,2.804,4.418,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8163,3715,1,266,305,5.48,4.758,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8164,3715,1,309,315,2.804,8.497,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8165,3715,1,344,330,2.676,6.627,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8166,3715,1,270,146,4.078,4.078,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8167,3715,1,269,263,4.971,3.229,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8168,3715,1,266,266,2.167,5.438,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8169,3715,1,268,291,2.804,6.967,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8170,3715,1,272,298,3.059,4.248,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8171,3715,1,276,184,5.48,4.418,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8172,3715,1,283,202,3.059,3.229,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8173,3715,1,126,191,11.216,6.288,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8174,3715,1,283,366,7.775,3.569,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8175,3715,1,347,303,5.735,6.627,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8176,3715,1,260,152,3.569,2.209,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8177,3715,1,371,102,4.078,6.118,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8178,3715,1,375,103,5.48,6.118,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8179,3715,1,373,95,8.922,7.987,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8180,3715,1,382,95,4.843,3.569,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8181,3715,1,244,398,8.412,4.248,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8182,3715,5,303,3,7.902,4.418,000021_jpg.rf.e56322ce7661f9b8ebfe55972c5f8597.jpg,416,416
8183,3716,2,25,132,390.944,282.775,metal14_jpg.rf.e58417f69412ec343792516fe0e67084.jpg,416,416
8184,3717,4,221,89,81.25,119.988,PET1-254_jpg.rf.e53f7b5203e00b12df4e6a0eeca5d2a3.jpg,416,416
8185,3718,4,205,269,50.349,135.541,000047_jpg.rf.e57ceaecf0c3f18e3c69e5d82c5d4923.jpg,416,416
8186,3718,4,152,0,231.981,124.276,000047_jpg.rf.e57ceaecf0c3f18e3c69e5d82c5d4923.jpg,416,416
8187,3719,3,106,197,184.485,115.907,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8188,3719,2,114,281,20.442,27.147,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8189,3719,2,75,264,43.998,28.521,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8190,3719,2,87,247,39.394,32.922,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8191,3719,2,97,235,27.672,36.664,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8192,3719,2,47,248,34.971,38.978,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8193,3719,2,13,251,40.529,26.245,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8194,3719,2,16,225,46.572,23.538,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8195,3719,2,24,193,47.129,24.62,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8196,3719,2,63,216,26.546,37.338,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8197,3719,2,85,203,25.417,37.453,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8198,3719,2,133,183,47.603,25.688,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8199,3719,2,73,135,48.465,37.872,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8200,3719,2,230,165,46.259,40.692,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8201,3719,2,262,155,48.446,34.038,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8202,3719,2,252,51,56.279,35.172,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8203,3719,2,299,161,9.474,5.865,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8204,3719,2,174,191,2.408,4.93,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8205,3719,2,57,237,4.645,4.368,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8206,3719,2,232,165,3.814,3.65,000054_jpg.rf.e598e7196d3ce6ecfa875bb427167831.jpg,416,416
8207,3720,4,0,344,311.855,71.434,plastic474_jpg.rf.e5e6b5a2ef99239e6c326858fc41bdd3.jpg,416,416
8208,3721,2,105,306,78.741,38.398,000035_JPG.rf.e6422e27bfde7ab5a201624b6507a9ad.jpg,416,416
8209,3721,2,191,148,62.928,46.295,000035_JPG.rf.e6422e27bfde7ab5a201624b6507a9ad.jpg,416,416
8210,3721,2,103,215,28.726,28.156,000035_JPG.rf.e6422e27bfde7ab5a201624b6507a9ad.jpg,416,416
8211,3721,2,71,267,19.3,19.439,000035_JPG.rf.e6422e27bfde7ab5a201624b6507a9ad.jpg,416,416
8212,3721,2,127,210,31.861,22.241,000035_JPG.rf.e6422e27bfde7ab5a201624b6507a9ad.jpg,416,416
8213,3721,2,106,105,36.949,34.205,000035_JPG.rf.e6422e27bfde7ab5a201624b6507a9ad.jpg,416,416
8214,3722,4,188,153,228.107,148.342,plastic480_jpg.rf.e5ebf662ff2d1fa7d8e703e4a3f47f1e.jpg,416,416
8215,3723,3,232,148,165.424,144.32,000052_jpg.rf.e5ab03bebef7ffd5cbb7f79d48625ec1.jpg,416,416
8216,3723,4,52,347,17.047,21.675,000052_jpg.rf.e5ab03bebef7ffd5cbb7f79d48625ec1.jpg,416,416
8217,3724,4,102,264,17.673,13.51,000051_JPG.rf.e67e580a34452373c384b562d83ec400.jpg,416,416
8218,3724,4,107,262,16.654,12.49,000051_JPG.rf.e67e580a34452373c384b562d83ec400.jpg,416,416
8219,3724,4,98,273,97.542,68.441,000051_JPG.rf.e67e580a34452373c384b562d83ec400.jpg,416,416
8220,3724,4,185,243,95.333,107.441,000051_JPG.rf.e67e580a34452373c384b562d83ec400.jpg,416,416
8221,3724,4,220,328,23.111,23.706,000051_JPG.rf.e67e580a34452373c384b562d83ec400.jpg,416,416
8222,3724,3,83,214,226.183,102.598,000051_JPG.rf.e67e580a34452373c384b562d83ec400.jpg,416,416
8223,3724,3,175,268,22.092,23.324,000051_JPG.rf.e67e580a34452373c384b562d83ec400.jpg,416,416
8224,3724,3,274,315,19.712,17.333,000051_JPG.rf.e67e580a34452373c384b562d83ec400.jpg,416,416
8225,3724,5,143,190,6.797,1.529,000051_JPG.rf.e67e580a34452373c384b562d83ec400.jpg,416,416
8226,3725,4,236,157,87.75,128.82,PET1-219_jpg.rf.e6627524c53dde738961de97a3456905.jpg,416,416
8227,3726,4,107,148,84.881,93.354,000099_jpg.rf.e65a08e2919b5b46243831efe0ddd230.jpg,416,416
8228,3727,4,147,28,77.256,30.321,000053_jpg.rf.e64855ca4f68c51a4f15d1a6fc239981.jpg,416,416
8229,3728,4,1,53,414.504,211.603,PET1-763_jpg.rf.e5ac8c5b24209cf5013e73c6223ec68b.jpg,416,416
8230,3729,3,48,111,332.26,165.652,IMG_4877_JPG.rf.e61523d2717ddbb2dd4bf289d93d9789.jpg,416,416
8231,3729,4,34,89,366.068,274.142,IMG_4877_JPG.rf.e61523d2717ddbb2dd4bf289d93d9789.jpg,416,416
8232,3730,4,182,107,165.469,99.304,plastic180_jpg.rf.e5af2eb6ac8cefbc9d5ec0cb195140b4.jpg,416,416
8233,3731,4,180,98,19.033,9.941,000068_jpg.rf.e5921137b2f9fc0d9900fe5d8f1ab2bb.jpg,416,416
8234,3732,4,154,241,134.677,108.898,PET1-251_jpg.rf.e619520f5141e2bdc6e79dbc682e72df.jpg,416,416
8235,3733,4,125,155,87.926,21.641,000085_JPG.rf.e5ec04ab3ad33ce9369bb61c7b93af0c.jpg,416,416
8236,3734,2,83,32,293.025,384.158,metal288_jpg.rf.e63f0b4ef54dfc9dd566cff83a20d89d.jpg,416,416
8237,3735,2,166,106,228.779,280.487,metal240_jpg.rf.e648b5d9d1a35082f531ff7d822031c2.jpg,416,416
8238,3736,5,78,201,49.894,90.947,000042_JPG.rf.e63ed8bda3a68f4b4d240ac4d9a9a785.jpg,416,416
8239,3736,4,173,121,36.316,31.171,000042_JPG.rf.e63ed8bda3a68f4b4d240ac4d9a9a785.jpg,416,416
8240,3737,5,251,161,47.65,32.342,000014_JPG.rf.e5e209de5bdf6249fa3b63455f7b47fb.jpg,416,416
8241,3738,1,158,83,257.702,332.885,glass141_jpg.rf.e67f5e734d2ff27f5911623e939ad2e0.jpg,416,416
8242,3739,4,122,211,23.755,31.076,000037_JPG.rf.e612c05cd1171f49dab9f328a8e088a0.jpg,416,416
8243,3739,5,138,160,5.633,4.027,000037_JPG.rf.e612c05cd1171f49dab9f328a8e088a0.jpg,416,416
8244,3740,4,30,8,323.375,398.667,plastic168_jpg.rf.e6859ca246ae4f066f5cb98844964429.jpg,416,416
8245,3741,4,87,45,213.287,359.389,PET1-690_jpg.rf.e62ea197db9815fe066bd75564b6112d.jpg,416,416
8246,3742,4,76,67,77.645,203.352,PET729_jpg.rf.e69230a1a8521c61146fde8bd4b196ac.jpg,416,416
8247,3743,4,182,291,94.824,40.402,000002_jpg.rf.e5b637f87cdd089b8ce0f74917ca5ba7.jpg,416,416
8248,3743,4,122,407,10.876,7.647,000002_jpg.rf.e5b637f87cdd089b8ce0f74917ca5ba7.jpg,416,416
8249,3743,4,407,197,7.817,4.206,000002_jpg.rf.e5b637f87cdd089b8ce0f74917ca5ba7.jpg,416,416
8250,3744,4,297,189,90.492,28.452,000006_JPG.rf.e63132b48b292df04eb4a36f743c0ee8.jpg,416,416
8251,3744,3,179,308,192.458,16.46,000006_JPG.rf.e63132b48b292df04eb4a36f743c0ee8.jpg,416,416
8252,3745,5,103,152,284.448,76.323,000076_jpg.rf.e586e0003e4a330e61baf7a98a0d27ab.jpg,416,416
8253,3745,4,114,220,48.846,35.852,000076_jpg.rf.e586e0003e4a330e61baf7a98a0d27ab.jpg,416,416
8254,3746,4,274,188,23.769,47.666,000103_JPG.rf.e6853a9fa53525fa3abd8394bb9c52ec.jpg,416,416
8255,3747,3,77,50,208.813,333.125,paper122_jpg.rf.e6a88fe8a01af641c19395dce5408f66.jpg,416,416
8256,3748,3,33,1,383.5,415.458,paper121_jpg.rf.e6c6d2898594218822635911ccb2d1df.jpg,416,416
8257,3749,5,281,150,16.488,11.874,000014_JPG.rf.e7432cad1b267b17b968fbc360ff5826.jpg,416,416
8258,3750,2,73,44,304.688,348.585,000094_jpg.rf.e6e78926a015da3646d1aba6de766e9e.jpg,416,416
8259,3750,2,116,66,39.92,21.274,000094_jpg.rf.e6e78926a015da3646d1aba6de766e9e.jpg,416,416
8260,3751,4,193,57,63.535,263.915,IMG_5043_JPG.rf.e76bc8ee6af86ab664f62672348b3694.jpg,416,416
8261,3752,1,10,52,297.972,345.118,glass179_jpg.rf.e700f3d309d6896caa4079d7d7c58aa1.jpg,416,416
8262,3753,4,119,186,72.313,116.029,PET1-149_jpg.rf.e6a8f53966a6d536b67f156803b0aad9.jpg,416,416
8263,3754,2,48,219,19.134,21.645,000026_JPG.rf.e74fca9428cd1b2f28a6381e1513a8e5.jpg,416,416
8264,3754,3,112,277,19.204,25.394,000026_JPG.rf.e74fca9428cd1b2f28a6381e1513a8e5.jpg,416,416
8265,3754,5,257,218,19.742,21.848,000026_JPG.rf.e74fca9428cd1b2f28a6381e1513a8e5.jpg,416,416
8266,3754,5,405,171,9.477,16.808,000026_JPG.rf.e74fca9428cd1b2f28a6381e1513a8e5.jpg,416,416
8267,3754,5,397,169,10.128,15.006,000026_JPG.rf.e74fca9428cd1b2f28a6381e1513a8e5.jpg,416,416
8268,3754,4,338,185,28.307,35.304,000026_JPG.rf.e74fca9428cd1b2f28a6381e1513a8e5.jpg,416,416
8269,3755,3,162,147,92.622,97.205,000058_jpg.rf.e75e9a2c5d1d7282b2c313cfa907d722.jpg,416,416
8270,3755,4,230,218,25.491,19.529,000058_jpg.rf.e75e9a2c5d1d7282b2c313cfa907d722.jpg,416,416
8271,3756,4,189,23,143.119,65.116,PET1-266_jpg.rf.e6d02c7892775ab6b5c18e6e86a12745.jpg,416,416
8272,3757,3,152,239,45.947,40.754,000009_jpg.rf.e77916ef88e2fec07ae92d08a3f5daa7.jpg,416,416
8273,3757,5,328,205,7.016,10.421,000009_jpg.rf.e77916ef88e2fec07ae92d08a3f5daa7.jpg,416,416
8274,3757,4,47,201,6.466,3.714,000009_jpg.rf.e77916ef88e2fec07ae92d08a3f5daa7.jpg,416,416
8275,3757,5,247,218,12.106,8.667,000009_jpg.rf.e77916ef88e2fec07ae92d08a3f5daa7.jpg,416,416
8276,3757,5,201,194,2.751,5.159,000009_jpg.rf.e77916ef88e2fec07ae92d08a3f5daa7.jpg,416,416
8277,3757,5,243,213,4.677,6.294,000009_jpg.rf.e77916ef88e2fec07ae92d08a3f5daa7.jpg,416,416
8278,3758,1,80,135,335.563,225.875,glass155_jpg.rf.e76d39f73434767c4667a59c2625df30.jpg,416,416
8279,3759,1,106,5,257.563,410.042,glass20_jpg.rf.e726b5cf7d21e30bead4e50f1e1e017c.jpg,416,416
8280,3760,4,142,358,94.325,58.283,000090_jpg.rf.e757281c4b7bcde920a97f2dd960020e.jpg,416,416
8281,3760,4,276,160,109.894,84.011,000090_jpg.rf.e757281c4b7bcde920a97f2dd960020e.jpg,416,416
8282,3760,4,170,38,102.797,58.012,000090_jpg.rf.e757281c4b7bcde920a97f2dd960020e.jpg,416,416
8283,3761,4,195,164,57.924,114.277,IMG_4996_JPG.rf.e7719f126928104017c479a9c3fcc9dd.jpg,416,416
8284,3761,5,224,263,22.687,15.349,IMG_4996_JPG.rf.e7719f126928104017c479a9c3fcc9dd.jpg,416,416
8285,3761,2,108,0,120.489,57.376,IMG_4996_JPG.rf.e7719f126928104017c479a9c3fcc9dd.jpg,416,416
8286,3761,2,219,0,5.741,8.619,IMG_4996_JPG.rf.e7719f126928104017c479a9c3fcc9dd.jpg,416,416
8287,3762,3,31,60,312.357,281.155,paper151_jpg.rf.e756ce1e8afb2d8575c517dd5023c863.jpg,416,416
8288,3763,4,3,121,260.014,246.642,plastic445_jpg.rf.e78117b9651810a9c4abc41969479d18.jpg,416,416
8289,3764,1,178,8,164.037,332.797,glass467_jpg.rf.e77e89eaf9952e313a4b2f4a0b753731.jpg,416,416
8290,3765,4,77,70,65.582,75.797,000027_JPG.rf.e758562318db67150e98c4969dad99ba.jpg,416,416
8291,3766,2,15,36,400.507,329.011,metal226_jpg.rf.e775aa946e7dbd1ef3a6eaf9d4ebd7f1.jpg,416,416
8292,3767,4,96,150,101.589,89.04,000019_jpg.rf.e72d83a9d4150e4bcd0cf246e56a46ac.jpg,416,416
8293,3767,5,320,21,19.323,5.953,000019_jpg.rf.e72d83a9d4150e4bcd0cf246e56a46ac.jpg,416,416
8294,3768,4,124,76,200.011,320.519,PET1-725_jpg.rf.e74da5897ad72d47b985ca6f396c0a20.jpg,416,416
8295,3769,2,48,55,368.207,361.211,metal282_jpg.rf.e7956c0b531e3238e24be68f165c05f2.jpg,416,416
8296,3770,5,0,234,60.714,83.253,000059_jpg.rf.e7b11bf7ce14a510ca92b9a6e1b300fe.jpg,416,416
8297,3770,5,0,182,116.411,97.995,000059_jpg.rf.e7b11bf7ce14a510ca92b9a6e1b300fe.jpg,416,416
8298,3770,4,42,262,222.711,132.579,000059_jpg.rf.e7b11bf7ce14a510ca92b9a6e1b300fe.jpg,416,416
8299,3770,4,180,262,83.86,98.256,000059_jpg.rf.e7b11bf7ce14a510ca92b9a6e1b300fe.jpg,416,416
8300,3770,4,133,217,97.821,63.329,000059_jpg.rf.e7b11bf7ce14a510ca92b9a6e1b300fe.jpg,416,416
8301,3770,4,239,252,159.909,118.5,000059_jpg.rf.e7b11bf7ce14a510ca92b9a6e1b300fe.jpg,416,416
8302,3770,3,236,130,174.379,129.476,000059_jpg.rf.e7b11bf7ce14a510ca92b9a6e1b300fe.jpg,416,416
8303,3770,2,110,18,181.423,115.501,000059_jpg.rf.e7b11bf7ce14a510ca92b9a6e1b300fe.jpg,416,416
8304,3770,4,133,215,97.988,65.674,000059_jpg.rf.e7b11bf7ce14a510ca92b9a6e1b300fe.jpg,416,416
8305,3770,5,47,224,74.678,47.561,000059_jpg.rf.e7b11bf7ce14a510ca92b9a6e1b300fe.jpg,416,416
8306,3770,3,143,286,129.022,23.946,000059_jpg.rf.e7b11bf7ce14a510ca92b9a6e1b300fe.jpg,416,416
8307,3771,4,103,98,235.633,14.775,IMG_4961_JPG.rf.e7b2beb7eb2f433bf3195f0bb2c640f5.jpg,416,416
8308,3771,4,271,45,79.376,61.81,IMG_4961_JPG.rf.e7b2beb7eb2f433bf3195f0bb2c640f5.jpg,416,416
8309,3771,4,283,64,61.853,83.838,IMG_4961_JPG.rf.e7b2beb7eb2f433bf3195f0bb2c640f5.jpg,416,416
8310,3772,5,369,90,6.755,15.294,000023_jpg.rf.e6a0ccaf3de55fb47a87e435681ef8eb.jpg,416,416
8311,3772,4,262,271,19.118,21.242,000023_jpg.rf.e6a0ccaf3de55fb47a87e435681ef8eb.jpg,416,416
8312,3772,4,265,328,5.735,15.124,000023_jpg.rf.e6a0ccaf3de55fb47a87e435681ef8eb.jpg,416,416
8313,3772,4,96,176,39.637,33.647,000023_jpg.rf.e6a0ccaf3de55fb47a87e435681ef8eb.jpg,416,416
8314,3773,3,42,161,165.081,142.067,000009_JPG.rf.e69794f21474db24d8cb75ceb3fbf94a.jpg,416,416
8315,3773,3,99,374,94.756,41.563,000009_JPG.rf.e69794f21474db24d8cb75ceb3fbf94a.jpg,416,416
8316,3773,4,15,158,103.081,145.657,000009_JPG.rf.e69794f21474db24d8cb75ceb3fbf94a.jpg,416,416
8317,3773,4,71,387,46.26,28.909,000009_JPG.rf.e69794f21474db24d8cb75ceb3fbf94a.jpg,416,416
8318,3773,3,0,225,99.764,15.119,000009_JPG.rf.e69794f21474db24d8cb75ceb3fbf94a.jpg,416,416
8319,3774,4,169,22,148.496,386.916,PET1-656_jpg.rf.e7c54762418d0c7eb83dad2d32e75bcb.jpg,416,416
8320,3775,4,71,93,215.188,237.326,PET363_jpg.rf.e7662bd126a03f94757aa86f0508957a.jpg,416,416
8321,3776,3,48,171,141.454,151.172,000009_JPG.rf.e7cd7ec3d12e56eaaac8e82d1ff7da3c.jpg,416,416
8322,3776,3,251,263,94.432,83.213,000009_JPG.rf.e7cd7ec3d12e56eaaac8e82d1ff7da3c.jpg,416,416
